Country Code,Year,Expense (% of GDP),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),"Services, value added (% of GDP)",Tax revenue (% of GDP),Trade (% of GDP),Merchandise trade (% of GDP),"Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Forest rents (% of GDP),Current account balance (% of GDP),Current health expenditure (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)",Access to electricity (% of population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (annual % growth)",Total greenhouse gas emissions (% change from 1990)
ARG,2019,22.15073011,17.43970391,2.251764088,1.495820911,0.3455455891,-2.088014864,54.33340169,10.64932467,32.62764373,25.64625363,75.91360059,14.5433443,19.61479264,0.140638454,-0.8973086379,69.08398966,6.088397131,19.31451905,93.33092423,21.26856305,84.3974653
AUS,1975,21.30299751,14.27788474,-0.4539130679,0.4620971557,0.1657083095,1.349916787,94.4370046,19.90190981,29.00968254,23.30405641,16.87204402,26.84270437,27.25726893,0.328013189,59.17949173,77.8432612,18.37925762,96.36988966,65.02570845,21.16683604,97.69249548
AUS,1976,23.68022683,13.5197155,0.1393661244,0.9981905422,0.2550801969,2.5876962,64.75798184,20.32823125,26.90006488,24.2324681,31.4267182,26.46274359,26.26931302,0.2665869474,70.69705392,4.248638165,71.38669765,52.16722712,65.18126082,8.272598716,9.80057368
AUS,1977,23.65260112,14.01940171,-0.6307637862,1.03539031,0.2414904513,3.597427567,12.14391536,20.56227491,28.66956721,24.38978329,20.494889,27.00106168,25.76763745,0.2969322393,27.83307951,74.27827051,51.68272376,71.56362978,63.97953738,2.672426785,58.00911481
AUS,1978,24.53416445,13.62479627,-0.9655067242,1.416998054,0.1992502383,0.8968798455,81.06394971,20.43290538,28.21509927,25.33661949,6.008910179,25.85137106,24.24537024,0.2986720457,72.47663825,94.50218607,32.40777001,95.93488166,64.5770147,-3.273154264,66.3893524
AUS,1979,23.73447342,14.30848238,-1.048175601,1.106050538,0.2547318194,4.043486692,25.61662181,19.79727963,29.66514036,27.3576161,5.896930218,27.889229,25.90756154,0.3796298218,56.35020413,42.35800459,9.336434889,35.39993936,64.20447002,21.7096611,58.41022718
AUS,1980,23.39760757,16.43530917,0.5266916622,1.246009648,0.3071311151,3.034245871,6.847758046,20.44129025,32.34392668,29.60620313,5.654079914,27.1246206,26.79581027,0.4460793008,93.78000242,39.75494526,94.94723905,85.51314838,64.51687646,-12.29739839,70.90623242
AUS,1981,23.59440523,14.9084408,-1.831841306,1.328417227,0.4150490651,3.337768138,70.9301569,21.49307883,31.6487229,26.99919785,91.43552318,28.71790827,26.1117903,0.2719967984,46.08269327,95.04437263,35.1956903,68.32497729,64.50737409,-12.33000047,90.30614751
AUS,1982,23.32558908,13.53764506,-3.29187878,1.179913551,0.3575336981,3.328441934,81.79563255,21.61615817,30.3671689,24.78553538,5.479750156,29.87575022,26.11579942,0.3120854899,3.995166174,36.31110838,9.150268505,69.82929081,63.8834724,16.35587266,94.1911371
AUS,1983,25.6094144,13.59135533,-2.032174331,1.68951986,0.2926126264,-2.220470122,71.50808491,21.74437108,29.21488499,23.48240536,5.372010231,25.33609647,22.20483514,0.2864456677,67.93330273,15.73540301,59.0754694,71.95572059,62.97449982,-21.86091885,37.272501
AUS,1984,26.51069932,13.57684485,-1.428450918,0.2216133775,0.7261471119,4.581297219,19.78259685,21.04340654,28.58214061,25.37230924,37.12246768,26.66910366,24.80340054,0.1980664828,70.97201288,59.09396577,23.48517752,42.98465881,63.33493876,43.29706914,58.31113736
AUS,1985,26.48304273,15.25622093,-2.049171607,1.164379429,1.046585303,5.249329609,39.27365465,22.54344116,32.56161346,26.90535683,5.40542984,28.06492661,25.81573202,0.2533105109,71.66541638,88.10096168,49.59060022,37.66397723,63.36526821,0.1949883837,68.29100614
AUS,1986,26.19005533,15.008838,-3.071395635,2.949819022,1.877925368,4.037528851,41.23460562,22.60989856,33.08907163,26.73798063,5.280630112,28.54711036,24.62227175,0.2818831411,87.6576364,28.70221107,51.18009181,69.07008406,60.98967757,-6.985218003,99.55598082
AUS,1987,25.75163627,15.49263239,-1.599523993,2.745412185,2.697266551,2.551170459,12.11416543,23.26449897,32.58478877,29.5876997,5.06994009,27.41626124,24.2130132,0.2947396605,77.00873167,98.59342783,52.07061111,37.96563255,61.31236739,1.072827635,47.25810163
AUS,1988,24.24843079,15.9869585,-0.660720185,3.596890566,2.904964065,5.743381585,28.34061887,23.17861984,32.63463718,29.4188451,4.918310165,28.027812,26.54767528,0.2338578048,51.04369978,15.85400603,48.38301601,20.51646309,61.44670216,-2.158114953,12.36783605
AUS,1989,22.22884289,15.14817596,-1.833561882,2.680895362,1.010608847,3.861173516,0.5193907457,22.68975012,32.1299138,27.4191997,4.749139786,29.66974664,28.12295938,0.1963408255,-6.128234035,65.67237359,67.34005993,54.55044187,60.80262421,4.411433716,86.3416857
AUS,1990,21.86128857,15.14633784,-1.927152974,2.721458186,0.2037055027,3.570998147,59.37602139,22.4766008,32.21982865,26.30050797,4.676340103,29.00237706,27.5961967,0.1934152916,-4.997851317,37.59619352,4.209131877,100,60.45546256,8.191420565,33.80286197
AUS,1991,23.21290276,16.06113611,-0.1326947899,0.8029323043,-0.3602821305,-0.3978176996,61.13876256,22.37403042,32.25496701,25.66797308,4.794789791,24.26915329,24.61029953,0.1852084287,-3.254117775,68.52475676,3.182262326,100,60.24003228,5.546921698,3.534839195
AUS,1992,24.48472826,16.69108788,0.2724602139,1.521128389,1.180526471,0.4121847006,61.78597552,20.68070077,33.10971554,26.6651886,4.692409992,22.38979091,22.026195,0.1883104437,-3.174455003,32.77415007,3.053400782,100,60.65943793,-5.308264432,0.9731986138
AUS,1993,25.01573082,17.57251402,-0.320931355,1.705166633,0.8171383656,4.029906461,62.44809956,20.01795231,35.4659594,28.34222153,5.516520023,23.64630343,22.83596867,0.2346767593,-2.981717559,69.07854499,3.263666646,100,59.89052758,5.258960966,-0.5877105981
AUS,1994,25.13826864,18.00519581,-0.5155015459,1.383703833,0.5672684587,3.983890153,62.41132772,20.04444349,36.52589316,31.33106353,5.254740238,24.31595672,23.94967365,0.2365583162,-4.923144328,10.51030716,3.349149777,100,61.06803952,4.140151515,8.320842342
AUS,1995,25.45155661,17.91688487,-1.967781918,3.613367058,1.101707238,3.837755293,62.32745007,21.21431474,37.80155166,31.1516618,5.143909931,26.047027,24.07924508,0.2510361424,-5.083988686,66.97346588,3.021633065,100,60.31891491,-14.65100207,1.450530834
AUS,1996,24.62703682,18.93919435,-0.453943241,1.140125232,1.250652373,3.878585293,62.37729791,21.92915453,38.33233194,31.40822936,5.240970135,24.85126014,24.3973169,0.2247217478,-3.598462169,29.58245551,3.392159576,100,60.55868685,21.14638824,5.512058843
AUS,1997,23.86442424,19.17481105,0.2748108649,1.86117451,1.399583344,3.966537662,63.33490008,22.43094161,38.07481123,29.63908934,83.69600329,24.91666532,25.19147618,0.175250883,-2.740766073,0.6205321733,3.243344481,100,60.16856931,8.08034615,90.96317001
AUS,1998,21.36858375,19.59557692,-0.879276718,1.904644606,1.169881588,4.576688759,63.53118618,22.27200615,40.07043056,30.2139033,35.3738396,25.69099995,24.81172324,0.1894284991,-4.457399292,80.18298505,3.038954458,100,60.3830884,0.5533133707,90.91370476
AUS,1999,24.5677999,18.34389276,-2.446862891,0.5689323769,0.08012309326,5.073599095,64.27522128,22.47521128,39.13464841,32.22731611,24.66585916,26.21436093,23.76749804,0.1613118375,-5.608658871,69.94949191,3.061400552,100,59.05692306,10.29326083,146.7639786
AUS,2000,24.0839193,19.43465944,-2.159692298,3.586745269,0.9862226046,3.933136945,64.32174409,23.07689981,41.02901118,32.60877152,4.891469955,26.3080439,24.14835161,0.1778441533,-3.729872272,7.61383343,3.119068182,100,59.28810382,6.717731995,124.18584
AUS,2001,26.26491704,22.22572071,0.08623306187,2.832402344,3.536383429,1.930857592,64.14392411,24.94021836,44.36520836,33.63716801,84.39612896,23.47978771,23.56602077,0.1978536799,-2.110846522,7.69622898,3.503359969,100,59.31817294,3.833567087,157.4166419
AUS,2002,26.43370328,20.7745942,-0.008087471976,3.713762123,1.767229013,4.001404062,63.9677933,23.6166114,41.55727587,34.89760035,77.3818817,24.49310775,24.48502028,0.1907247237,-4.054802708,7.89332151,3.948012139,100,58.1856996,3.157030484,131.6927321
AUS,2003,25.77357171,19.0950859,-2.105972833,1.926147053,3.986775734,2.985934322,64.28485817,24.36513684,40.29614463,34.18329717,27.82186792,26.01628046,23.91043248,0.2107134019,-6.282632757,7.90449524,2.888533759,100,57.20942947,-21.60260854,112.2478268
AUS,2004,25.69639703,17.2032858,-2.714162773,7.005444173,1.597583829,4.055451968,64.26340735,24.34419347,37.12073437,31.99217506,36.70532937,27.17193995,24.45789331,0.1172062677,-6.740832365,8.10948753,3.062114492,100,51.40465746,25.51498281,137.2689185
AUS,2005,25.63957453,18.26510157,-2.740979497,-3.618814635,-4.717771585,3.204269793,64.36813386,24.83696907,39.27118264,33.36824506,4.910299778,27.55886731,24.81799623,0.1288176832,-6.25071508,7.99008226,2.883330027,100,53.39937258,4.284297866,88.52691408
AUS,2006,24.97797136,19.8939213,-1.816384493,4.09502424,3.22798695,2.794537024,63.73684052,24.5893841,41.60422709,35.21057816,4.750199795,27.60444788,25.78816374,0.149382265,-6.074437029,7.98943853,2.726734442,100,53.27857543,2.857285829,132.1451658
AUS,2007,24.50172236,20.20360889,-1.644221894,5.209249708,1.690398334,3.844230316,64.3619092,24.0931057,42.05143968,35.9505489,4.660890102,27.57140898,25.92718709,0.1716710506,-7.521162297,8.06755352,2.201100136,100,51.85367663,-15.04013622,120.9470682
AUS,2008,24.37040957,20.16167323,-2.546986231,4.28465048,3.025408811,3.657953526,64.49245018,24.25531698,42.8703327,36.76770833,4.637760162,28.66459472,26.11743861,0.1743068108,-4.945150698,8.25585651,2.338630424,100,50.67336605,8.09402468,85.07826802
AUS,2009,26.49385587,23.00481294,0.211721667,3.091518205,1.235587422,1.93699392,64.14444369,22.04365371,45.79790421,34.46865848,5.085820198,27.39605363,27.6077753,0.1590246487,-5.270331377,8.56316471,2.291720397,100,50.01848405,17.08163373,129.1460126
AUS,2010,26.76883303,19.81000775,-1.02965622,3.072118666,1.576474491,2.067417128,65.73906922,20.52695527,40.64967173,36.1451092,5.550059795,26.85114098,25.82163846,0.1317940105,-3.9012953,8.4308424,2.197568265,100,48.99209872,-0.7488179535,62.16162359
AUS,2011,26.03213843,21.43641705,0.9661010488,4.693723914,0.5907449971,2.462756312,64.73194684,20.35031222,41.90673306,36.90502521,5.074510098,26.50721223,27.47345446,0.1114344318,-3.181266533,8.54153824,2.276542366,100,51.56281322,3.46690372,62.92721991
AUS,2012,26.14131239,21.48082841,-0.2486898599,3.722171874,0.3727738237,3.918162871,65.28092151,21.11709698,43.21034667,33.47763172,4.868999958,27.74255764,27.49393447,0.09026767374,-4.170542032,8.67564774,2.254748049,100,50.38543145,0.9737184147,57.92847163
AUS,2013,25.8963215,19.95616761,-1.296095116,3.42582358,-0.04883347376,2.584897702,66.32697762,21.95811124,41.20843035,31.41263033,5.229740143,27.89579166,26.59976164,0.0836587982,-3.037241645,8.76116371,2.278906495,100,48.39371022,-0.7287007745,3.2079659
AUS,2014,26.27082382,21.039455,-0.4275803394,4.306383954,1.537726037,2.533114665,65.75591325,21.90887878,42.50649034,32.52690291,5.164770126,26.74563505,26.31805471,0.1184882861,-2.957266065,9.03597069,2.216223655,100,48.73839866,1.14502978,50.15422713
AUS,2015,26.75703142,19.98484551,-1.52468206,3.469188226,0.6109969565,2.192647426,67.2907994,21.8654919,41.49437308,29.31025843,5.311270237,26.27069662,24.74601456,0.1158937079,-4.213876251,9.32331181,2.372644114,100,45.31442407,1.425405241,0.7917729732
AUS,2016,26.93859388,19.25105708,-2.275527273,3.554585928,-0.2571577712,2.770652197,68.27768056,22.23447264,40.77764142,32.16081125,5.276780128,25.37197856,23.0965115,0.1465912095,-3.394591403,9.20071316,2.403122994,100,44.53992579,-7.391062171,41.07313548
AUS,2017,26.56256827,21.20575066,0.5927809752,3.557204406,0.6466528619,2.300610624,67.03049471,22.04745766,41.81872035,34.60088681,5.124249935,24.05679621,24.64969067,0.1920854779,-2.704785324,9.20544815,2.704424891,100,48.34061794,9.558619413,77.95134469
AUS,2018,26.1359112,21.82190462,0.3811615528,4.293915221,0.0696820984,2.949285772,66.65323279,23.11469468,43.26264768,34.37019131,32.95837629,24.52866015,24.90992989,0.1818232304,-2.078660736,9.28459835,2.458345956,100,46.65809501,-2.666807432,99.48044846
AUS,2019,26.10350902,24.11096544,2.511471414,2.899890937,0.6872685932,2.160956295,66.03022513,23.33367474,45.71045947,35.26998667,43.23470926,23.19688838,25.70835979,0.1531261621,0.5797330035,7.380869712,2.121596985,13.73048793,18.91321413,-10.12864178,34.94548693
BRA,1975,20.76864804,7.538572819,-3.967007491,1.052466706,0.09053477037,5.209075901,42.14069086,20.54641566,19.04415313,17.9954023,48.87781694,26.83887315,22.87186516,0.9979566879,-5.632556071,82.26298115,10.68267745,73.12425322,24.86904981,7.21000617,53.16969854
BRA,1976,61.62698783,7.035713557,-2.396904266,1.018483208,0.1198600817,9.790410161,41.64865697,10.46442496,16.46833138,15.6237289,71.58242532,23.11621066,20.71930639,0.7070620465,-4.270424768,23.2800025,11.45468906,49.21381737,25.45781717,2.440066083,30.06016908
BRA,1977,95.4897992,7.252368471,-0.6653791654,1.040464686,0.08287389206,4.606318061,41.13238189,39.69188623,15.17011611,14.40473122,64.76133481,22.0691466,21.40376414,0.8865817113,-2.865960829,86.72863237,12.93083761,57.01772363,26.04658453,12.12978824,5.419514877
BRA,1978,64.20331457,6.675578868,-1.18881549,0.9989995469,0.06175271377,3.231709563,42.70802139,95.56690638,14.53997323,13.80123352,69.24219025,22.97322186,21.78440523,0.9486738715,-3.48404827,98.29675762,10.27660172,89.1041834,26.63535188,-2.774088699,55.56094497
BRA,1979,30.10817956,7.12390495,-2.051662838,1.075256922,0.08712292543,6.766284965,43.44810365,52.94010105,16.29947274,15.57900148,55.22430135,22.7644531,20.71278688,1.198497703,-4.674411652,69.49286821,9.899895451,51.59913749,27.22411924,4.769399118,85.81698667
BRA,1980,75.8083084,9.052729825,-2.253100882,0.8131063762,0.1561538671,9.110960155,40.7992873,0.7121974326,20.35856053,19.18650226,88.71835205,23.34647495,21.09336878,1.337113461,-5.459428526,40.13810303,9.949928017,72.22010937,27.81925261,9.549069673,88.8043922
BRA,1981,80.89543749,9.420354308,-0.3790947875,0.956135069,0.07853966638,-4.3933572,40.88124538,60.01900932,19.2198034,17.97382162,10.11935389,23.08412049,22.70502102,1.084505,-4.46348133,34.80862348,9.63639087,55.5023773,28.04616817,7.970123775,91.06766636
BRA,1982,76.99320561,7.609682702,-0.6647963219,1.03307874,0.1334837135,0.5802455534,40.85766185,41.55088756,15.88416173,14.64202734,25.18191906,21.09376443,20.42896357,1.456604994,-5.792696154,59.365382,8.062764759,68.15401367,28.27310861,-0.4907589976,91.188643
BRA,1983,12.04621773,11.42182159,2.413480398,0.7914236416,0.09198024921,-3.409793474,40.52528126,22.88370789,20.43016279,19.03548473,62.09261588,16.68204411,19.09552283,1.300201786,-3.361460017,13.48562645,9.826202138,10.73263452,28.50004905,-0.5771003585,58.19667861
BRA,1984,63.83732262,13.54758492,5.623197625,0.762592174,0.0200933948,5.26914315,39.04093862,31.19613194,21.47197221,20.19625384,30.80997622,15.74056011,21.36375909,0.8950161722,0.01578766734,78.88449371,10.44830208,32.71793918,28.7269895,3.369673207,98.24870176
BRA,1985,68.27534713,12.24795967,5.152645105,0.6463541598,0.0363321908,7.945861749,39.26908318,86.48905539,19.34327423,17.9288148,78.80775649,19.20075347,24.3533963,0.6628141169,-0.1255927583,72.47146107,10.50376319,29.24058801,28.9536556,9.962603208,42.26295584
BRA,1986,83.51024224,8.816588678,2.462012124,0.1286654624,0.0533309018,7.988295105,38.87780881,86.71189924,15.17116523,14.13679135,16.48649967,19.09310889,21.55512675,0.653305604,-1.980702234,33.46339413,9.930011935,28.08165699,28.78382032,-8.021958808,95.28212704
BRA,1987,73.97209039,9.459943218,3.267280572,0.3975053227,0.04692535033,3.599629467,39.69979492,15.56152395,15.65260586,14.55535957,59.07082966,22.30466061,25.57193754,0.7065009775,-0.4937362948,20.50131115,9.008941598,54.14658286,28.61394999,14.97161608,38.90899474
BRA,1988,84.43176966,10.88821671,5.195678665,0.8486750055,0.05296652139,-0.1026727184,41.78990542,81.71113278,16.58075476,14.99678953,54.46040082,22.71852835,27.91420274,0.6605314609,1.257879216,79.32240087,9.142345598,7.71493274,28.44407966,0.8406278664,31.24804417
BRA,1989,52.50557921,8.92960968,3.4683417,0.2657454096,0.1228866925,3.279458858,48.36730931,5.500016969,14.39087766,12.75108036,70.17232715,26.90278706,30.37112863,0.6086803733,0.2354349253,84.58834495,8.441587385,3.586007261,28.27420933,2.850299703,46.0684214
BRA,1990,92.84430246,8.199990015,1.238224469,0.2140916084,0.1439544182,-3.102355949,45.15164675,33.56111626,15.16175556,11.67567744,88.06679288,20.16660691,21.40305241,0.731415762,-0.8275755499,98.77416897,6.873300859,87.475116,28.104339,-3.700367639,88.54678614
BRA,1991,23.79315124,8.676973095,0.7630295591,0.1829612182,0.168198255,1.511937238,48.84633248,44.80688014,16.59091663,9.051355207,87.08795718,19.76910062,20.53213018,0.5680330624,-0.2405201871,3.052123137,6.788806688,90.10422516,27.93446867,-3.603078191,-2.256686799
BRA,1992,26.85063172,10.86824925,2.483154924,0.5144792458,0.03419876597,-0.4669132117,47.05569219,50.0716823,19.25334358,14.70521974,48.3131763,18.93460235,21.41772607,0.8927586251,1.519972891,15.69043128,6.779952159,88.803833,27.76459834,5.437280662,2.675521122
BRA,1993,82.01897632,10.50327024,1.407224182,0.295112882,0.1121520318,4.66516899,44.13045686,56.94256217,19.59931629,15.11174393,56.60216753,20.84635875,22.25358506,0.852464346,0.004568310867,63.26996592,6.563569585,89.999927,27.59472801,0.9866346426,10.36173757
BRA,1994,66.65600336,9.665051387,-0.002802682728,0.5504271569,0.1858050005,5.334551702,43.45839838,1.048126662,19.33290546,14.28691739,11.78199893,22.99348937,22.99068669,0.6238132768,-0.2065893593,65.73829122,8.536411053,91.52645111,27.42485768,7.441067787,-9.385832021
BRA,1995,68.51582932,7.528875038,-1.926709922,0.6316087327,0.1799025491,4.416731355,58.12141637,19.2425978,16.98446,13.08232099,4.568160057,17.29234635,15.36563642,0.5922816074,-2.357451322,8.549138409,5.011666465,91.728598,27.25546593,5.736188053,-1.977556993
BRA,1996,8.479877317,6.730209683,-2.17517211,1.475965411,0.1040654389,2.207535527,60.31887979,90.13153319,15.63559148,12.31476303,57.66844969,17.26694638,15.09177427,0.4766746203,-2.733687371,9.30769232,4.768411211,92.867095,27.267873,2.454247114,0.4701194819
BRA,1997,70.47374582,6.983649575,-2.608910111,2.224865074,0.1179801225,3.394845985,60.60571281,85.57072441,16.57620926,13.27400925,83.03075535,17.76398561,15.15507551,0.4415820905,-3.452333892,21.19215438,4.685047029,93.354139,27.28028006,0.8130279565,2.565323095
BRA,1998,79.61484876,7.030500339,-2.377584254,3.694817064,0.3150314051,0.338097903,61.11859304,35.70717195,16.43858493,12.94303228,4.756659985,18.16475192,15.78716766,0.3958968263,-3.916647337,8.687628669,4.750044784,94.193812,27.29268713,3.408888106,40.93590307
BRA,1999,62.18947438,9.564898261,-1.852369956,4.735492291,0.2499213449,0.4679375674,60.20365663,60.5087506,20.98216648,16.64696381,3.800620079,17.38955974,15.5371898,0.5985949531,-4.237651642,88.31061259,4.64598154,94.76296,27.3050942,6.525237719,-0.6441298641
BRA,2000,48.05661873,10.188048,-2.263665348,5.034128682,0.3809867781,4.387949443,58.25186125,22.64046995,22.63976136,17.35709743,3.948930025,18.90311927,16.63945392,0.4380826652,-3.696027861,8.33481598,4.750459976,94.41277313,27.31750126,2.723405972,-23.8810033
BRA,2001,83.24711614,12.37171067,-2.192863682,4.152126833,-0.2662078662,1.389896403,57.71369225,5.724116889,26.93628502,20.8571295,3.844680071,18.7418603,16.54899661,0.5098154596,-4.150103606,8.5499382,4.801043016,96.016528,27.32990833,5.20034025,-20.46790833
BRA,2002,23.3726435,14.23059027,0.8428231405,3.2653199,0.4879305185,3.053461858,57.34814547,81.75287546,27.6183574,21.68703451,3.750370026,17.44907948,18.29190262,0.6838799294,-1.503384509,8.70437145,5.475274893,96.652996,27.3423154,8.020170843,-0.8954177824
BRA,2003,45.36580586,15.18078371,2.221182694,1.813120631,0.04097811872,1.140828998,56.35782814,67.65359174,28.14038472,22.22453389,64.06285743,16.8566884,19.07787109,0.7244216541,0.7481890466,8.19710159,6.167184386,96.980098,27.35472246,8.306342175,1.14215287
BRA,2004,24.13463756,16.54576151,3.413270545,2.716381065,1.417309571,5.759964639,54.92047111,82.00014751,29.67825248,24.36978058,3.974479914,17.91256834,21.32583889,0.5176332436,1.753668754,8.13533783,5.665311576,96.765107,27.36712953,1.995123593,22.488853
BRA,2005,43.9475948,15.24382927,3.400863324,1.733900669,0.3264123337,3.20213138,56.07589162,32.03192019,27.08679521,21.99981618,4.4790802,17.20488348,20.6057468,0.4202099333,1.568436762,8.04407787,4.651168823,97.093513,27.3795366,1.120066206,48.5758817
BRA,2006,57.05592327,14.3743163,2.70693272,1.749493337,2.599974822,3.961988722,57.13812721,1.067919984,26.04169988,21.09394198,4.870600224,17.8164739,20.52340662,0.4583084094,1.229774357,8.25891399,4.370043778,97.594314,27.39257777,4.639422729,0.9257757183
BRA,2007,64.44309651,13.3276751,1.362738836,3.190894842,1.221204088,6.069870608,57.72623621,46.90722068,25.29261137,20.56382637,4.974259853,19.81932597,21.18206481,0.4478611738,0.1110015363,8.20776176,4.416915436,98.125382,27.47881706,3.247001017,68.3154557
BRA,2008,33.36281313,13.53400051,-0.1895683949,2.990663287,1.539977245,5.094195447,56.80486177,1.594488771,27.25756942,22.42678916,5.268839836,21.61938284,21.42981444,0.4093936123,-1.662437509,8.01598835,4.567851183,98.526625,27.56505634,5.770967211,-4.5666217
BRA,2009,54.34464636,10.85137113,-0.4032333365,1.888455825,-0.2730545939,-0.1258119994,59.14505921,4.176585489,22.1059756,17.19667654,5.463550091,18.79613505,18.39290171,0.4242087592,-1.458027825,8.40254688,4.476773992,98.856938,27.65129562,-3.728679887,-24.54474128
BRA,2010,30.83767418,10.86558477,-1.041008563,3.729955689,1.211614565,7.52822583,57.61289624,14.25610396,22.77217811,17.81235232,5.648799896,21.80132157,20.76033874,0.4930049138,-3.577129426,7.94913244,4.115756488,98.97673798,27.73753491,6.696942486,80.6889399
BRA,2011,31.32654533,11.58251532,-0.7693799969,3.915113195,0.614139248,3.974425406,57.56820533,14.85987623,23.93441065,18.8442709,5.737410069,21.82627609,21.0568504,0.4080104929,-2.915979841,7.78833342,4.34203512,99.328691,27.82377419,5.638646425,83.8515352
BRA,2012,30.78714039,11.87755984,-1.359174704,3.755022099,0.08450731064,1.921150318,58.73360251,14.31691112,25.11429438,19.30789334,5.855100155,21.41722537,20.05802989,0.4592567572,-3.399336327,7.73536205,4.168328224,99.519494,27.91001347,-3.082242261,86.11633574
BRA,2013,30.8540683,11.74223064,-2.301514793,3.041524491,0.6326213171,3.004846305,59.67875799,14.13326984,25.78597608,19.92027748,5.838850021,21.69376694,19.39228966,0.4956130174,-3.22678465,7.97721243,4.506904938,99.575151,27.99625275,8.361444022,72.80334786
BRA,2014,32.07666305,11.01194282,-2.661520175,3.571425711,0.839043459,0.5039557402,61.25099131,13.49915899,24.68540582,18.90302138,5.948480129,20.54841076,17.88689058,0.5263915901,-4.12994164,8.39624977,4.325610539,99.650247,28.08249204,2.790794415,33.24975289
BRA,2015,36.92301376,12.90019142,-1.153259781,3.592144788,0.1738959125,-3.545763393,62.30786717,13.62940578,26.95364262,20.54278367,6.24105978,17.41164254,16.25838276,0.6934990307,-3.0225173,8.87090969,4.319132751,99.710902,28.16873132,3.314331452,59.02643924
BRA,2016,36.45964105,12.46667904,0.3996600593,4.137362084,0.8182592045,-3.275916908,63.20369583,13.68635536,24.53369803,18.30166337,6.314040184,14.96954698,15.36922299,0.7989072197,-1.349336445,9.20742226,4.891353587,99.7,28.2549706,-5.224217735,73.71586732
BRA,2017,36.26070028,12.52307537,0.7184370072,3.339346319,1.034525489,1.322869054,63.33984423,13.61578088,24.32771373,18.19257087,6.32254982,14.63038628,15.34882329,0.7558728033,-0.7278599934,9.46933746,4.602101159,100,28.34106631,14.1523862,79.42130921
BRA,2018,36.02539566,14.88969989,0.3816172309,4.145494394,0.1073767366,1.317223999,63.01407501,14.17860559,29.39778256,22.69063713,36.26828949,14.82937141,15.21098864,0.8191845164,-2.203133232,9.51438713,4.418537692,100,28.34109036,1.366856466,48.71453797
BRA,2019,35.4535132,14.32241885,-0.3317859429,3.759959181,1.240359004,1.136585572,63.25292005,14.02631287,28.97662365,22.27211356,84.54745964,15.11296848,14.78118253,0.6183057039,-2.755638842,52.71525142,4.436544793,25.78279747,36.14280391,1.251738647,76.04360883
China,1975,5.948167019,4.704721171,-0.1447606514,16.37527307,5.529543915,8.72,22.6879421,47.65402827,9.554202994,9.554458628,1.708500028,35.03571856,38.00815516,1.130093485,15.19140776,86.60752529,31.95262379,78.69548242,42.61540698,2.000000009,69.57397764
China,1976,18.09431956,4.510473131,0.1840326574,79.07025344,95.01903535,-1.570000003,22.60590243,88.08098394,8.836913605,8.836533561,1.816570044,33.21976061,34.17619354,1.460979829,97.85225339,19.97989853,32.35963327,43.04785425,43.24103321,-1.800000006,31.44977204
China,1977,17.39181121,4.298461538,0.2123076923,39.44963833,53.63933509,7.569999999,24.31076923,29.43284131,8.384615385,8.384680123,1.749539971,33.87895996,36.75916661,1.573526483,40.34396543,81.03536876,28.99076923,17.01053079,43.8665999,-2.200000003,40.70578114
China,1978,37.06287347,4.555954147,-0.5382332465,15.1267731,23.75600094,11.32597799,24.60446135,48.92396366,9.650141541,14.10050411,1.958840013,37.60381373,39.28244131,1.7376452,44.30898458,80.12208386,27.68541782,41.72756632,44.4997602,-1.113120876,80.41562396
China,1979,29.72976536,5.162843357,-0.7608914159,4.49E-05,60.98784443,7.59132468,22.34259728,72.69907704,11.08657813,16.39830745,2.14805007,36.29690312,37.10491235,2.075802455,24.4384174,33.7675389,30.7032787,29.64015192,44.98407373,6.13443148,5.261285139
China,1980,76.95228736,5.911612142,-0.6016242445,0.02981963647,13.90989296,7.834145016,22.30837565,97.75581868,12.42484853,19.9006837,1.911900043,34.60519308,35.3106293,2.1841944,79.59008571,29.94744417,29.63393836,94.57561807,45.46775063,-1.482469645,19.47670077
China,1981,47.90537438,7.44757799,-0.002026000541,0.1352963161,66.39206975,5.112761091,22.71406746,78.88190622,14.89718198,22.4750156,1.948809981,32.94874956,33.58364558,1.451959373,74.05778399,88.86854925,31.31558121,28.24208788,46.02999784,6.982534407,28.6791467
China,1982,90.49573619,11.01962937,2.34629043,0.2096643568,0.0214540272,9.017113914,22.59369103,33.58753449,19.69296831,20.28673309,2.034480095,31.98010242,33.43364953,1.463740261,2.766594326,64.59042946,32.7857031,80.05026504,47.04864998,11.52882427,56.4410259
China,1983,35.04070625,9.517800533,1.114498354,0.2756985427,0.04031440954,10.77020251,23.20325399,55.78518888,17.92110271,18.90702459,2.076920033,31.92586289,32.54852258,1.205611961,1.837990284,61.49009422,32.56812238,55.8334596,48.15351625,8.32589347,27.9700227
